first_name,second_name,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,ict_index,clean_sheets,red_cards,yellow_cards,now_cost
Angelo,Ogbonna,3,0,2492,34,56.4,489.8,244.0,79.1,9,0,5,47
Roberto,Jimenez Gago,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Jack,Wilshere,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49
Aaron,Cresswell,0,11,3170,41,898.6,669.4,96.0,166.8,11,0,3,57
Andriy,Yarmolenko,0,1,362,7,80.3,50.6,106.0,23.5,1,0,3,55
Michail,Antonio,10,5,1972,25,349.1,517.8,1038.0,190.1,6,0,3,67
Ryan,Fredericks,1,1,564,9,166.8,155.2,96.0,41.9,1,0,2,42
Manuel,Lanzini,1,1,556,5,153.0,121.4,102.0,37.5,1,0,1,64
Felipe Anderson,Pereira Gomes,0,0,2,0,0.4,2.4,2.0,0.5,0,0,0,61
Sébastien,Haller,3,0,932,12,131.6,169.6,361.0,66.2,3,0,0,61
Arthur,Masuaku,0,2,1006,15,200.5,187.4,62.0,45.0,4,0,2,43
Fabián,Balbuena,1,0,1197,19,9.0,260.8,79.0,35.0,4,1,1,41
Jordan,Hugill,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,55
Jarrod,Bowen,8,6,2556,33,493.5,529.8,812.0,183.7,9,0,0,58
Albian,Ajeti,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,55
Declan,Rice,2,1,2880,37,343.8,561.2,303.0,121.3,11,0,2,47
Tomas,Soucek,10,2,3420,47,271.1,889.8,925.0,208.8,11,1,7,52
Pablo,Fornals,5,7,2571,33,441.3,491.8,631.0,156.5,9,0,3,58
Issa,Diop,2,0,1379,22,17.4,375.6,48.0,44.3,2,0,3,43
Ben,Johnson,1,0,516,10,63.7,98.0,28.0,18.9,1,0,1,39
Vladimir,Coufal,0,9,3054,43,670.9,693.8,220.0,158.7,9,0,3,48
Craig,Dawson,3,0,1925,25,30.2,433.6,219.0,68.4,7,1,3,45
Saïd,Benrahma,1,6,1376,19,371.9,301.0,371.0,104.6,3,0,0,59
Frederik,Alves,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Ademipo,Odubeko,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Conor,Coventry,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Jamal,Baptiste,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Nathan,Trott,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
John,Ruddy,0,0,91,1,0.0,25.4,0.0,2.5,0,0,0,43
João Filipe Iria,Santos Moutinho,1,1,2526,40,726.9,478.4,113.0,132.2,6,1,3,51
Rui Pedro,dos Santos Patrício,0,0,3330,51,0.0,763.6,0.0,76.1,10,0,1,53
Ryan,Bennett,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Willy,Boly,1,1,1879,29,46.1,414.0,182.0,64.2,6,0,2,54
Conor,Coady,1,0,3303,51,40.1,692.2,85.0,82.0,10,0,5,49
Raúl,Jiménez,4,1,824,10,96.2,177.4,275.0,55.0,4,0,0,81
Romain,Saïss,3,0,2407,40,101.2,584.6,347.0,103.4,8,0,2,49
Jonathan,Castro Otto,0,0,496,4,31.8,61.0,14.0,10.8,1,0,0,54
Léo,Bonatini,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48
Leander,Dendoncker,1,2,2498,33,261.4,386.4,343.0,99.2,11,0,4,46
Adama,Traoré,2,4,2640,41,751.0,475.4,645.0,187.2,7,0,4,60
Rúben Diogo,da Silva Neves,5,1,2670,42,455.0,697.2,445.0,159.9,8,0,8,51
Oskar,Buur,0,0,22,0,0.5,0.6,0.0,0.1,0,0,0,39
Daniel,Castelo Podence,3,2,1661,24,322.0,285.6,456.0,106.2,8,0,3,53
Max,Kilman,0,1,1307,11,67.4,249.6,78.0,39.4,5,0,4,38
Rúben Gonçalo,Silva Nascimento Vinagre,0,0,172,7,25.3,31.2,0.0,5.7,0,0,0,41
Matija,Sarkic,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Morgan,Gibbs-White,1,0,407,6,112.8,85.0,114.0,31.3,0,0,1,49
Pedro,Lomba Neto,5,8,2549,38,1007.3,594.2,722.0,232.5,9,0,4,55
Bruno André,Cavaco Jordao,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43
Leonardo,Campana,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,47
Fabio,Silva,4,3,1352,29,166.1,238.2,758.0,114.9,0,0,2,52
Fernando,Marçal,0,0,618,9,61.7,102.6,13.0,17.9,1,0,2,47
Vitor,Ferreira,0,1,509,8,179.0,80.0,72.0,33.3,0,0,0,47
Ki-Jana,Hoever,0,0,573,11,59.7,100.4,26.0,18.7,0,0,1,44
Nélson,Cabral Semedo,1,3,2983,45,412.9,595.2,297.0,130.7,9,0,5,51
Meritan,Shabani,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Rayan,Ait Nouri,1,1,1400,23,234.5,243.2,196.0,67.4,3,0,1,50
Owen,Otasowie,0,1,185,6,25.9,38.2,34.0,9.8,0,0,1,45
Theo,Corbeanu,0,0,8,0,15.1,9.0,0.0,2.4,0,0,0,44
Taylor,Perry,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44
Luke,Cundle,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45
Lewis,Richards,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Christian,Marques,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Andreas,Söndergaard,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
Patrick,Cutrone,0,0,23,0,0.0,0.0,4.0,0.2,0,0,0,59
Nigel,Lonwijk,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39
Willian José,Da Silva,1,1,1106,13,165.9,89.6,256.0,50.9,5,0,0,68
Hugo,Bueno,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40
