first_name,second_name,goals_scored,assists,minutes,goals_conceded,creativity,influence,threat,ict_index,clean_sheets,red_cards,yellow_cards,now_cost,element_type
Ethan,Wheatley,0,0,13,0,0.0,2.0,0.0,0.2,0,0,0,45,FWD
Louis,Jackson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Lewis,Hall,1,0,773,12,69.1,194.8,85.0,34.9,2,0,2,42,DEF
Miguel,Almirón Rejala,3,1,1930,40,369.7,299.8,434.0,110.1,5,0,2,60,MID
Elliot,Anderson,0,2,1018,14,223.7,187.4,201.0,61.1,5,0,3,42,MID
Harrison,Ashby,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Sven,Botman,2,2,1375,29,62.9,386.8,104.0,55.5,3,0,2,45,DEF
Bruno,Guimarães Rodriguez Moura,7,9,3264,60,948.7,968.4,489.0,241.0,10,0,8,58,MID
Dan,Burn,2,2,2725,45,153.8,656.4,286.0,109.7,8,0,4,47,DEF
Karl,Darlow,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
Martin,Dubravka,0,0,1984,42,10.0,661.0,0.0,67.2,4,0,1,43,GK
Ryan,Fraser,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49,MID
Mark,Gillespie,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Anthony,Gordon,11,16,2896,48,843.7,822.6,905.0,256.7,12,1,10,64,MID
Isaac,Hayden,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Jeff,Hendrick,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Alexander,Isak,21,4,2253,41,362.5,877.4,1054.0,229.3,7,0,1,84,FWD
Joelinton Cássio,Apolinário de Lira,2,1,1276,23,314.9,295.2,206.0,81.6,3,0,6,58,MID
Emil,Krafth,0,0,909,15,145.4,164.2,28.0,33.8,3,0,2,44,DEF
Garang,Kuol,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Jamaal,Lascelles,1,0,1077,15,35.4,233.0,69.0,33.8,5,0,4,37,DEF
Jamal,Lewis,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Sean,Longstaff,6,3,2742,50,357.1,550.0,479.0,138.8,10,0,7,48,MID
Javier,Manquillo Gaitán,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Jacob,Murphy,3,8,1184,21,453.4,377.8,270.0,110.0,5,0,1,48,MID
Nick,Pope,0,0,1345,16,0.0,323.0,4.0,32.7,6,0,1,53,GK
Matt,Ritchie,1,0,120,5,9.1,70.0,106.0,18.5,0,0,1,43,MID
Allan,Saint-Maximin,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,60,MID
Fabian,Schär,4,3,3055,58,166.7,826.6,278.0,127.4,9,0,5,56,DEF
Matt,Targett,0,0,77,4,11.9,9.2,0.0,2.2,0,0,1,42,DEF
Sandro,Tonali,1,0,437,5,105.0,81.8,50.0,23.8,1,0,2,52,MID
Kieran,Trippier,1,10,2235,43,1028.5,719.0,102.0,185.2,6,0,5,66,DEF
Kell,Watts,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Joe,Willock,1,0,415,9,92.5,89.8,106.0,28.8,1,0,0,53,MID
Callum,Wilson,9,1,981,15,110.3,366.2,563.0,103.2,6,0,3,78,FWD
Loris,Karius,0,0,90,4,0.0,31.8,0.0,3.2,0,0,0,39,GK
Paul,Dummett,0,0,18,1,1.1,5.2,4.0,0.5,0,0,0,39,DEF
Harvey,Barnes,5,3,788,10,181.5,279.2,334.0,79.5,2,0,2,62,MID
Tino,Livramento,1,0,1302,27,193.9,292.0,96.0,58.4,2,0,1,40,DEF
Alex,Murphy,0,0,11,0,1.0,2.6,0.0,0.3,0,0,0,39,DEF
Lewis,Miley,1,3,1203,29,192.8,237.4,136.0,56.7,1,0,1,45,MID
Amadou,Diallo,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Ben,Parkinson,0,0,24,1,0.0,2.0,0.0,0.2,0,0,0,45,FWD
Michael,Ndiweni,0,0,1,0,0.0,0.2,0.0,0.0,0,0,0,44,FWD
Joe,White,0,0,12,0,1.1,0.8,0.0,0.1,0,0,1,45,MID
Travis,Hernes,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Nuno,Varela Tavares,0,0,454,9,48.8,61.8,28.0,13.8,1,0,2,40,DEF
Matt,Turner,0,0,1530,28,0.0,379.6,0.0,37.9,2,0,2,37,GK
Callum,Hudson-Odoi,8,2,1846,41,514.2,489.0,444.0,145.0,2,0,0,47,MID
Anthony,Elanga,5,9,2424,47,441.6,536.4,618.0,159.2,2,0,1,49,MID
Brandon,Aguilera Zamora,0,0,4,0,1.6,0.0,0.0,0.0,0,0,0,45,MID
Harry,Arter,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43,MID
Serge,Aurier,0,2,831,15,84.8,187.6,45.0,31.8,1,0,2,45,DEF
Taiwo,Awoniyi,6,3,1036,21,134.4,303.2,308.0,74.2,3,0,2,63,FWD
Giulian,Biancone,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,DEF
Willy,Boly,2,1,1437,26,100.5,480.0,200.0,78.1,3,1,1,45,DEF
Josh,Bowler,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Steve,Cook,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,DEF
Danilo,dos Santos de Oliveira,2,2,1787,42,277.6,368.0,137.0,78.1,1,0,4,53,MID
Emmanuel,Dennis,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48,FWD
Mohamed,Dräger,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Felipe Augusto,de Almeida Monteiro,0,0,372,10,23.2,61.2,18.0,10.3,1,0,4,44,DEF
Remo,Freuler,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49,MID
Morgan,Gibbs-White,5,12,3156,59,1155.2,703.2,495.0,235.6,5,0,9,57,MID
Wayne,Hennessey,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Ethan,Horvath,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43,GK
Cheikhou,Kouyaté,0,0,206,6,14.3,36.0,25.0,7.1,0,0,2,48,MID
Richie,Laryea,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,DEF
Orel,Mangala,1,0,1562,31,108.7,208.0,44.0,36.0,3,0,6,50,MID
Loïc,Mbe Soh,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Scott,McKenna,0,0,416,6,32.4,89.0,17.0,13.8,1,0,0,44,DEF
Alex,Mighten,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Moussa,Niakhaté,1,0,1456,36,51.7,316.6,55.0,42.3,1,1,3,45,DEF
Lewis,O'Brien,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,49,MID
Braian,Ojeda Rodríguez,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Jonathan,Panzo,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Omar,Richards,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,DEF
Gustavo Henrique,Furtado Scarpa,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Jonjo,Shelvey,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,48,MID
Sam,Surridge,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Harry,Toffolo,1,3,1452,29,268.4,355.0,171.0,79.3,2,0,3,44,DEF
Hwang,Ui-jo,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,FWD
Neco,Williams,0,1,1630,33,195.2,393.4,139.0,72.8,1,0,4,43,DEF
Chris,Wood,14,1,1801,34,281.1,598.2,795.0,167.4,2,0,0,47,FWD
Joe,Worrall,0,0,438,9,22.1,90.0,18.0,13.0,1,1,0,43,DEF
Ryan,Yates,1,1,1979,38,133.8,330.4,258.0,72.1,1,0,6,48,MID
Olu,Aina,1,1,1690,39,181.7,312.0,49.0,54.4,2,0,3,45,DEF
George,Shelvey,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Josh,Powell,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,DEF
Gonzalo,Montiel,0,2,796,11,118.3,170.6,32.0,31.9,1,0,5,44,DEF
Murillo,Santiago Costa dos Santos,0,2,2790,56,115.0,678.4,164.0,95.8,3,0,5,45,DEF
Odysseas,Vlachodimos,0,0,450,12,10.0,101.8,0.0,11.2,1,0,0,45,GK
Andrew,Omobamidele,0,0,782,15,25.1,148.6,16.0,18.9,0,0,2,45,DEF
Nicolás,Domínguez,2,2,1489,27,176.2,340.4,187.0,70.6,6,0,4,50,MID
Ibrahim,Sangaré,0,0,1031,16,112.9,168.8,43.0,32.5,4,0,6,49,MID
Divock,Origi,0,1,594,6,107.8,50.4,99.0,25.0,2,0,1,50,FWD
Jamie,McDonnell,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Detlef Esapa,Osong,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Joe,Gardner,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Giovanni,Reyna,0,1,228,3,102.7,55.0,55.0,21.4,0,0,0,46,MID
Matz,Sels,0,0,1440,27,10.0,293.2,0.0,30.3,1,0,1,45,GK
Rodrigo,Duarte Ribeiro,0,0,14,0,1.3,1.2,6.0,0.9,0,0,0,45,FWD
Auston,Trusty,0,0,2568,81,107.3,517.4,106.0,73.4,1,0,4,39,DEF
Cameron,Archer,4,3,1829,50,309.3,266.0,353.0,92.8,2,0,2,42,FWD
Mason,Holgate,0,0,711,27,22.7,117.8,19.0,15.9,0,1,3,40,DEF
James,McAtee,3,4,1815,65,394.4,333.8,333.0,106.0,2,0,2,44,MID
Anel,Ahmedhodžić,2,0,2649,89,96.7,568.4,228.0,89.6,1,1,9,43,DEF
Jordan,Amissah,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
George,Baldock,0,2,968,21,102.6,173.6,21.0,29.6,0,0,4,38,DEF
Chris,Basham,0,0,316,6,27.4,69.2,14.0,11.1,0,0,1,39,DEF
Jayden,Bogle,3,3,2787,79,183.5,514.4,339.0,103.7,3,0,9,45,DEF
Rhian,Brewster,0,0,338,8,28.3,21.0,85.0,13.3,0,1,0,49,FWD
Ismaila,Coulibaly,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Adam,Davies,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
John,Egan,0,0,482,17,1.4,91.2,38.0,13.1,0,0,2,42,DEF
John,Fleck,0,0,89,5,26.0,5.4,2.0,3.3,0,0,1,49,MID
Wes,Foderingham,0,0,2648,79,10.0,966.0,0.0,97.7,1,0,2,44,GK
Daniel,Jebbison,0,0,20,0,0.1,0.0,4.0,0.4,0,0,0,48,FWD
Max,Lowe,0,1,498,12,31.9,102.2,18.0,15.2,0,0,1,43,DEF
Oliver,McBurnie,6,3,1279,43,195.9,377.4,501.0,107.5,1,2,3,54,FWD
Iliman,Ndiaye,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,55,FWD
Rhys,Norrington-Davies,0,0,109,6,11.7,8.2,2.0,2.0,0,0,1,39,DEF
Oliver,Norwood,1,0,1429,47,275.3,311.2,82.0,66.8,0,0,8,48,MID
Ben,Osborn,0,2,1359,40,212.2,191.4,26.0,42.8,0,0,3,48,MID
William,Osula,0,1,778,23,24.9,27.0,200.0,24.4,0,0,4,42,FWD
Jack,Robinson,1,1,2883,83,162.1,602.8,190.0,95.7,1,0,10,43,DEF
Anis,Slimane,0,0,409,14,46.7,41.6,72.0,16.1,1,0,2,47,MID
Yasser,Larouci,0,0,527,11,27.8,80.8,39.0,14.8,0,0,1,43,DEF
Bénie,Traoré,0,0,383,13,56.7,25.8,31.0,11.2,0,0,0,51,FWD
Vini,de Souza Costa,1,1,2664,80,101.8,558.4,152.0,81.1,1,0,3,50,MID
Femi,Seriki,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,DEF
Louie,Marsh,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Andre,Brooks,0,0,932,29,51.9,88.6,76.0,21.8,1,0,1,44,MID
Antwoine,Hackford,0,0,11,1,0.3,0.0,0.0,0.0,0,0,0,44,FWD
Gustavo,Hamer,4,7,2908,83,929.8,581.2,294.0,180.4,2,0,9,49,MID
Tom,Davies,0,0,214,11,18.1,26.4,48.0,9.4,0,0,2,50,MID
Luke,Thomas,0,0,916,29,53.9,127.8,64.0,24.7,0,0,3,40,DEF
Ryan,Oné,0,0,7,2,0.3,0.0,0.0,0.0,0,0,0,44,MID
Jili,Buyabu,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Sydie,Peck,0,0,9,0,0.1,0.0,0.0,0.0,0,0,0,44,MID
Ben,Brereton,6,1,1105,37,124.0,312.2,422.0,85.3,0,0,3,50,MID
Ivo,Grbic,0,0,771,25,0.0,257.6,0.0,25.6,0,0,1,45,GK
Billy,Blacker,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Oliver,Arblaster,0,0,942,28,140.5,155.4,23.0,32.0,0,0,2,45,MID
Dovydas,Sasnauskas,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Sam,Curtis,0,0,27,0,0.3,2.2,0.0,0.3,0,0,0,40,DEF
Owen,Hampson,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Brennan,Johnson,5,12,2317,42,624.3,554.4,782.0,196.3,5,0,3,58,MID
Brandon,Austin,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Rodrigo,Bentancur,1,1,997,25,174.9,193.0,156.0,52.1,1,0,7,54,MID
Yves,Bissouma,0,0,2070,35,279.4,403.0,140.0,82.3,7,2,8,50,MID
Bryan,Gil Salvatierra,0,0,200,11,70.1,28.6,59.0,15.9,0,0,0,49,MID
Ben,Davies,1,2,1085,21,81.0,294.8,124.0,50.3,1,0,2,43,DEF
Eric,Dier,0,0,199,8,1.0,55.8,4.0,6.0,0,0,0,42,DEF
Emerson,Leite de Souza Junior,1,0,1152,31,119.5,316.0,55.0,49.4,0,0,4,43,DEF
Fraser,Forster,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,38,GK
Pierre-Emile,Højbjerg,0,0,1289,28,205.8,282.2,108.0,59.7,1,0,4,51,MID
Harry,Kane,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,125,FWD
Dejan,Kulusevski,8,3,2759,46,950.4,698.8,953.0,260.1,8,0,7,67,MID
Hugo,Lloris,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,47,GK
Giovani,Lo Celso,2,2,491,12,262.8,225.8,110.0,60.0,1,0,2,48,MID
James,Maddison,4,11,2137,31,979.5,630.4,605.0,221.4,7,0,5,78,MID
Tanguy,Ndombélé Alvaro,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Pedro,Porro,3,8,3090,54,877.4,839.0,365.0,208.5,7,0,3,59,DEF
Ivan,Perišić,0,1,98,1,71.2,41.6,27.0,14.0,0,0,2,47,DEF
Richarlison,de Andrade,11,4,1481,18,208.4,560.6,758.0,152.1,7,0,3,68,MID
Joe,Rodon,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Cristian,Romero,5,0,2790,46,161.9,841.8,252.0,125.9,7,1,7,51,DEF
Davinson,Sánchez,0,0,76,2,5.0,17.0,4.0,2.6,0,0,1,44,DEF
Pape Matar,Sarr,3,3,2063,27,373.3,406.0,317.0,110.2,9,0,9,44,MID
Ryan,Sessegnon,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,DEF
Oliver,Skipp,0,0,691,17,126.2,92.0,65.0,28.1,0,0,3,45,MID
Son,Heung-min,17,10,2934,51,921.9,993.2,1131.0,304.7,8,0,1,100,MID
Djed,Spence,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Japhet,Tanganga,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Destiny,Udogie,2,3,2391,43,357.9,534.8,279.0,117.3,5,1,5,49,DEF
Guglielmo,Vicario,0,0,3420,61,0.0,974.2,0.0,97.4,7,0,2,53,GK
Alfie,Whiteman,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Manor,Solomon,0,2,196,2,144.3,73.4,61.0,28.0,0,0,1,51,MID
Micky,van de Ven,3,0,2341,38,56.7,561.6,85.0,70.5,5,0,5,44,DEF
Dane,Scarlett,0,0,19,0,0.4,2.0,6.0,0.8,0,0,0,45,FWD
Alejo,Véliz,1,0,45,2,0.9,35.2,29.0,6.5,0,0,1,54,FWD
Ashley,Phillips,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Jamie,Donley,0,0,3,1,0.0,3.0,0.0,0.3,0,0,1,45,FWD
Alfie,Dorrington,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Yago,de Santiago Alonso,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Timo,Werner,2,4,808,16,239.0,179.0,305.0,72.3,0,0,1,63,FWD
Radu,Dragusin,0,0,424,7,7.4,95.4,6.0,11.0,1,0,1,42,DEF
Mikey,Moore,0,0,3,0,0.5,1.0,0.0,0.1,0,0,0,45,MID
Tyrese,Hall,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Kalvin,Phillips,0,0,394,13,23.3,35.6,31.0,9.1,0,1,1,47,MID
Nayef,Aguerd,1,0,1857,44,58.1,439.4,145.0,64.4,2,1,1,44,DEF
Michail,Antonio,6,2,1692,34,132.2,308.6,395.0,82.7,5,0,6,57,FWD
Alphonse,Areola,0,0,2700,53,0.0,1023.2,0.0,102.4,4,0,1,42,GK
Saïd,Benrahma,0,1,611,8,164.9,85.4,196.0,44.6,2,0,1,56,MID
Jarrod,Bowen,16,6,3020,63,463.8,890.4,1130.0,247.8,5,0,2,76,MID
Maxwel,Cornet,1,0,109,3,48.4,44.0,54.0,14.6,0,0,0,52,MID
Vladimír,Coufal,0,7,3135,70,500.0,661.6,92.0,125.6,4,1,5,45,DEF
Conor,Coventry,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43,MID
Aaron,Cresswell,0,0,431,11,77.2,58.8,2.0,13.9,0,0,1,42,DEF
Flynn,Downes,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,MID
Emerson,Palmieri dos Santos,1,4,3138,67,400.2,649.0,168.0,121.8,5,0,10,43,DEF
Lukasz,Fabianski,0,0,721,21,0.0,245.6,0.0,24.6,1,0,0,42,GK
Pablo,Fornals Malla,0,0,418,9,75.5,64.2,79.0,21.9,1,0,0,46,MID
Danny,Ings,1,2,389,10,64.4,82.4,125.0,27.1,0,0,1,55,FWD
Ben,Johnson,0,0,538,16,22.5,84.6,38.0,14.7,1,0,1,44,DEF
Thilo,Kehrer,0,0,19,1,0.7,8.6,0.0,0.9,0,0,2,42,DEF
Divin,Mubama,0,0,75,2,2.4,0.2,5.0,0.8,0,0,0,41,FWD
Lucas,Tolentino Coelho de Lima,4,6,2627,52,722.3,570.6,343.0,163.7,4,0,10,60,MID
Gianluca,Scamacca,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,60,FWD
Tomáš,Souček,7,2,2867,64,262.5,751.6,488.0,150.3,5,0,7,49,MID
Nikola,Vlašić,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Kurt,Zouma,3,0,2838,63,55.1,636.8,227.0,92.0,3,0,3,45,DEF
Angelo,Ogbonna,0,0,634,14,2.2,131.0,10.0,14.4,2,0,1,42,DEF
Edson,Álvarez Velázquez,1,1,2375,45,193.1,545.8,89.0,82.7,5,0,11,50,MID
Joseph,Anang,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
James,Ward-Prowse,7,7,3000,65,1023.5,831.0,324.0,217.5,5,0,4,57,MID
Konstantinos,Mavropanos,1,0,1500,27,41.9,300.2,112.0,45.3,3,0,2,45,DEF
Mohammed,Kudus,8,9,2485,61,472.9,667.2,566.0,170.8,3,0,6,67,MID
Lewis,Orford,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Kaelan,Casey,0,0,1,0,0.0,2.0,0.0,0.2,0,0,0,40,DEF
Oliver,Scarles,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Callum,Marshall,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
George,Earthy,1,0,33,0,2.0,32.8,33.0,6.9,0,0,0,45,MID
Tommy,Doyle,0,0,1209,24,173.7,198.4,55.0,42.7,3,0,2,44,MID
Rayan,Aït-Nouri,2,3,2327,43,376.9,448.4,253.0,107.7,3,0,7,46,DEF
Daniel,Bentley,0,0,382,7,0.0,70.8,0.0,7.1,2,0,0,39,GK
Bendegúz,Bolla,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Hugo,Bueno López,0,0,727,16,122.1,139.4,30.0,29.0,2,0,1,44,DEF
Francisco Jorge,Tomás Oliveira,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Luke,Cundle,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Craig,Dawson,1,1,2209,38,108.6,611.8,222.0,94.4,6,0,7,45,DEF
Fábio,Silva,0,0,259,8,51.6,25.2,93.0,16.9,1,0,2,52,FWD
Gonçalo Manuel,Ganchinho Guedes,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,54,MID
Joe,Hodge,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,44,MID
Ki-Jana,Hoever,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Hwang,Hee-chan,12,3,2116,37,259.9,534.2,614.0,140.7,3,0,6,54,MID
João Victor,Gomes da Silva,2,2,2646,51,372.3,493.2,196.0,106.1,4,0,11,49,MID
Jonathan,Castro Otto,0,0,4,0,0.0,5.0,0.0,0.5,0,0,0,43,DEF
Bruno,Cavaco Jordão,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,43,MID
Sasa,Kalajdzic,2,0,158,2,48.7,94.0,66.0,20.7,1,0,0,49,FWD
Max,Kilman,2,0,3420,65,233.1,853.6,212.0,130.2,5,0,7,44,DEF
Tom,King,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,39,GK
Mario,Lemina,4,1,2969,55,333.6,621.6,470.0,142.7,4,1,10,49,MID
Pedro,Lomba Neto,2,11,1516,27,599.2,371.4,389.0,135.5,3,0,4,55,MID
Daniel,Castelo Podence,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,53,MID
José,Malheiro de Sá,0,1,3037,58,11.0,1003.4,0.0,101.6,4,0,1,50,GK
Pablo,Sarabia,4,7,1737,27,795.3,469.2,418.0,168.4,6,0,5,45,MID
Matija,Šarkić,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,GK
Nélson,Cabral Semedo,0,2,3084,62,395.7,508.8,165.0,107.2,5,1,10,45,DEF
Toti António,Gomes,1,4,2771,49,117.7,550.0,167.0,83.7,4,0,7,44,DEF
Boubacar,Traoré,0,0,802,23,106.5,114.4,27.0,25.2,0,0,4,43,MID
Matheus,Santos Carneiro Da Cunha,12,7,2438,46,409.8,786.0,872.0,206.4,6,0,9,55,FWD
Matt,Doherty,1,0,1136,21,168.1,237.8,122.0,52.9,1,0,2,43,DEF
Santiago,Bueno,0,0,819,18,27.1,173.8,2.0,20.3,0,0,1,45,DEF
Enso,González,0,0,1,0,0.8,0.2,0.0,0.1,0,0,0,50,MID
Nathan,Fraser,0,0,183,3,29.2,22.4,36.0,8.6,1,0,1,45,FWD
Jean-Ricner,Bellegarde,2,2,948,24,170.1,189.8,163.0,52.2,0,1,0,49,MID
Matthew,Whittingham,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Tawanda,Chirewa,0,0,138,2,24.7,22.0,21.0,6.6,0,0,1,44,MID
Justin,Hubner,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Owen,Hesketh,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Ty,Barnett,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Harvey,Griffiths,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
Yerson,Mosquera,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Noha,Lemina,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,50,MID
Wesley,Okoduwa,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,40,DEF
Leon,Chiwome,0,0,173,4,1.2,7.8,13.0,2.2,0,0,0,45,FWD
Fletcher,Holman,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,FWD
Temple,Ojinnaka,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,45,MID
